GAME_ID,GAME_DATE,GAME_DATETIME,GAME_TIME_DISPLAY,SEASON,STATUS,DETAILED_STATE,ABSTRACT_STATE,DOUBLEHEADER,DAY_NIGHT,SERIES_GAME_NUMBER,SERIES_DESCRIPTION,VENUE,AWAY_TEAM_ID,AWAY_TEAM_NAME,AWAY_TEAM_ABBREVIATION,AWAY_SCORE,AWAY_IS_WINNER,HOME_TEAM_ID,HOME_TEAM_NAME,HOME_TEAM_ABBREVIATION,HOME_SCORE,HOME_IS_WINNER,IS_HOME_WIN
832033,2026-02-20,2026-02-20T18:05:00+00:00,2026-02-20 06:05 PM UTC,2026,Final,Final,Final,N,day,,Exhibition Game,JetBlue Park,343,Northeastern Huskies,NEU,3.0,False,111,Boston Red Sox,BOS,18.0,True,True
832034,2026-02-20,2026-02-20T18:05:00+00:00,2026-02-20 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Ed Smith Stadium,147,New York Yankees,NYY,0.0,False,110,Baltimore Orioles,BAL,2.0,True,True
831829,2026-02-20,2026-02-20T20:05:00+00:00,2026-02-20 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Surprise Stadium,118,Kansas City Royals,KC,7.0,True,140,Texas Rangers,TEX,3.0,False,False
832042,2026-02-20,2026-02-20T20:05:00+00:00,2026-02-20 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Sloan Park,145,Chicago White Sox,CWS,8.0,True,112,Chicago Cubs,CHC,1.0,False,False
831764,2026-02-20,2026-02-20T20:10:00+00:00,2026-02-20 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Peoria Stadium,135,San Diego Padres,SD,4.0,False,136,Seattle Mariners,SEA,7.0,True,True
831959,2026-02-20,2026-02-20T20:10:00+00:00,2026-02-20 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Salt River Fields at Talking Stick,109,Arizona Diamondbacks,AZ,3.0,True,115,Colorado Rockies,COL,2.0,False,False
832043,2026-02-20,2026-02-20T23:05:00+00:00,2026-02-20 11:05 PM UTC,2026,Final,Completed Early,Final,N,night,,Exhibition Game,Lee Health Sports Complex,4864,Minnesota Golden Gophers,UM,3.0,False,142,Minnesota Twins,MIN,10.0,True,True
831494,2026-02-21,2026-02-21T18:05:00+00:00,2026-02-21 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Roger Dean Chevrolet Stadium,120,Washington Nationals,WSH,6.0,True,138,St. Louis Cardinals,STL,2.0,False,False
831543,2026-02-21,2026-02-21T18:05:00+00:00,2026-02-21 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Charlotte Sports Park,144,Atlanta Braves,ATL,5.0,True,139,Tampa Bay Rays,TB,1.0,False,False
831544,2026-02-21,2026-02-21T18:05:00+00:00,2026-02-21 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Ed Smith Stadium,134,Pittsburgh Pirates,PIT,8.0,True,110,Baltimore Orioles,BAL,2.0,False,False
831598,2026-02-21,2026-02-21T18:05:00+00:00,2026-02-21 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,CACTI Park of the Palm Beaches,117,Houston Astros,HOU,1.0,False,120,Washington Nationals,WSH,2.0,True,True
831654,2026-02-21,2026-02-21T18:05:00+00:00,2026-02-21 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Lee Health Sports Complex,111,Boston Red Sox,BOS,7.0,True,142,Minnesota Twins,MIN,2.0,False,False
831655,2026-02-21,2026-02-21T18:05:00+00:00,2026-02-21 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,George M. Steinbrenner Field,116,Detroit Tigers,DET,3.0,False,147,New York Yankees,NYY,20.0,True,True
831542,2026-02-21,2026-02-21T18:07:00+00:00,2026-02-21 06:07 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,TD Ballpark,143,Philadelphia Phillies,PHI,0.0,False,141,Toronto Blue Jays,TOR,3.0,True,True
831497,2026-02-21,2026-02-21T18:10:00+00:00,2026-02-21 06:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Clover Park,146,Miami Marlins,MIA,2.0,True,121,New York Mets,NYM,1.0,False,False
831732,2026-02-21,2026-02-21T20:05:00+00:00,2026-02-21 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Sloan Park,140,Texas Rangers,TEX,3.0,True,112,Chicago Cubs,CHC,2.0,False,False
831775,2026-02-21,2026-02-21T20:05:00+00:00,2026-02-21 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Surprise Stadium,135,San Diego Padres,SD,10.0,True,118,Kansas City Royals,KC,3.0,False,False
831900,2026-02-21,2026-02-21T20:05:00+00:00,2026-02-21 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Goodyear Ballpark,113,Cincinnati Reds,CIN,2.0,False,114,Cleveland Guardians,CLE,4.0,True,True
831948,2026-02-21,2026-02-21T20:05:00+00:00,2026-02-21 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Camelback Ranch,133,Athletics,ATH,2.0,False,145,Chicago White Sox,CWS,11.0,True,True
831750,2026-02-21,2026-02-21T20:10:00+00:00,2026-02-21 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Peoria Stadium,137,San Francisco Giants,SF,10.0,True,136,Seattle Mariners,SEA,5.0,False,False
831872,2026-02-21,2026-02-21T20:10:00+00:00,2026-02-21 08:10 PM UTC,2026,Final,Final,Final,N,day,2.0,Spring Training,Salt River Fields at Talking Stick,115,Colorado Rockies,COL,11.0,True,109,Arizona Diamondbacks,AZ,6.0,False,False
831878,2026-02-21,2026-02-21T20:10:00+00:00,2026-02-21 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,American Family Fields of Phoenix,114,Cleveland Guardians,CLE,9.0,True,158,Milwaukee Brewers,MIL,6.0,False,False
832063,2026-02-21,2026-02-21T20:10:00+00:00,2026-02-21 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Tempe Diablo Stadium,119,Los Angeles Dodgers,LAD,15.0,True,108,Los Angeles Angels,LAA,2.0,False,False
831484,2026-02-22,2026-02-22T18:05:00+00:00,2026-02-22 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,BayCare Ballpark,134,Pittsburgh Pirates,PIT,4.0,True,143,Philadelphia Phillies,PHI,3.0,False,False
831537,2026-02-22,2026-02-22T18:05:00+00:00,2026-02-22 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,George M. Steinbrenner Field,121,New York Mets,NYM,6.0,True,147,New York Yankees,NYY,4.0,False,False
831548,2026-02-22,2026-02-22T18:05:00+00:00,2026-02-22 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,CACTI Park of the Palm Beaches,138,St. Louis Cardinals,STL,6.0,True,117,Houston Astros,HOU,5.0,False,False
831596,2026-02-22,2026-02-22T18:05:00+00:00,2026-02-22 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,LECOM Park,139,Tampa Bay Rays,TB,4.0,False,134,Pittsburgh Pirates,PIT,7.0,True,True
831597,2026-02-22,2026-02-22T18:05:00+00:00,2026-02-22 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,CoolToday Park,142,Minnesota Twins,MIN,8.0,True,144,Atlanta Braves,ATL,1.0,False,False
831656,2026-02-22,2026-02-22T18:05:00+00:00,2026-02-22 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,JetBlue Park,141,Toronto Blue Jays,TOR,10.0,False,111,Boston Red Sox,BOS,11.0,True,True
831657,2026-02-22,2026-02-22T18:05:00+00:00,2026-02-22 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Publix Field at Joker Marchant Stadium,110,Baltimore Orioles,BAL,4.0,,116,Detroit Tigers,DET,4.0,,
831495,2026-02-22,2026-02-22T18:10:00+00:00,2026-02-22 06:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Roger Dean Chevrolet Stadium,120,Washington Nationals,WSH,16.0,True,146,Miami Marlins,MIA,8.0,False,False
831744,2026-02-22,2026-02-22T20:05:00+00:00,2026-02-22 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Goodyear Ballpark,136,Seattle Mariners,SEA,14.0,True,113,Cincinnati Reds,CIN,8.0,False,False
831790,2026-02-22,2026-02-22T20:05:00+00:00,2026-02-22 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Camelback Ranch,158,Milwaukee Brewers,MIL,2.0,False,145,Chicago White Sox,CWS,5.0,True,True
831859,2026-02-22,2026-02-22T20:05:00+00:00,2026-02-22 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Surprise Stadium,115,Colorado Rockies,COL,5.0,False,140,Texas Rangers,TEX,9.0,True,True
831886,2026-02-22,2026-02-22T20:05:00+00:00,2026-02-22 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Hohokam Stadium,114,Cleveland Guardians,CLE,6.0,True,133,Athletics,ATH,0.0,False,False
831922,2026-02-22,2026-02-22T20:05:00+00:00,2026-02-22 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Scottsdale Stadium,112,Chicago Cubs,CHC,2.0,False,137,San Francisco Giants,SF,4.0,True,True
831803,2026-02-22,2026-02-22T20:10:00+00:00,2026-02-22 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Peoria Stadium,119,Los Angeles Dodgers,LAD,5.0,True,135,San Diego Padres,SD,1.0,False,False
831830,2026-02-22,2026-02-22T20:10:00+00:00,2026-02-22 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Salt River Fields at Talking Stick,108,Los Angeles Angels,LAA,10.0,True,109,Arizona Diamondbacks,AZ,9.0,False,False
831841,2026-02-22,2026-02-22T20:10:00+00:00,2026-02-22 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,American Family Fields of Phoenix,118,Kansas City Royals,KC,7.0,True,158,Milwaukee Brewers,MIL,3.0,False,False
831485,2026-02-23,2026-02-23T18:05:00+00:00,2026-02-23 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Roger Dean Chevrolet Stadium,146,Miami Marlins,MIA,4.0,False,138,St. Louis Cardinals,STL,5.0,True,True
831540,2026-02-23,2026-02-23T18:05:00+00:00,2026-02-23 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Ed Smith Stadium,144,Atlanta Braves,ATL,10.0,True,110,Baltimore Orioles,BAL,7.0,False,False
831595,2026-02-23,2026-02-23T18:05:00+00:00,2026-02-23 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,LECOM Park,147,New York Yankees,NYY,6.0,True,134,Pittsburgh Pirates,PIT,2.0,False,False
831652,2026-02-23,2026-02-23T18:05:00+00:00,2026-02-23 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Charlotte Sports Park,111,Boston Red Sox,BOS,1.0,False,139,Tampa Bay Rays,TB,2.0,True,True
831658,2026-02-23,2026-02-23T18:05:00+00:00,2026-02-23 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Publix Field at Joker Marchant Stadium,142,Minnesota Twins,MIN,3.0,True,116,Detroit Tigers,DET,0.0,False,False
831539,2026-02-23,2026-02-23T18:07:00+00:00,2026-02-23 06:07 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,TD Ballpark,121,New York Mets,NYM,4.0,True,141,Toronto Blue Jays,TOR,3.0,False,False
831745,2026-02-23,2026-02-23T20:05:00+00:00,2026-02-23 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Camelback Ranch,136,Seattle Mariners,SEA,0.0,False,119,Los Angeles Dodgers,LAD,3.0,True,True
831927,2026-02-23,2026-02-23T20:05:00+00:00,2026-02-23 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Surprise Stadium,112,Chicago Cubs,CHC,3.0,True,118,Kansas City Royals,KC,2.0,False,False
831939,2026-02-23,2026-02-23T20:05:00+00:00,2026-02-23 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Scottsdale Stadium,133,Athletics,ATH,2.0,False,137,San Francisco Giants,SF,6.0,True,True
831955,2026-02-23,2026-02-23T20:05:00+00:00,2026-02-23 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Goodyear Ballpark,109,Arizona Diamondbacks,AZ,5.0,False,114,Cleveland Guardians,CLE,9.0,True,True
831724,2026-02-23,2026-02-23T20:10:00+00:00,2026-02-23 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Tempe Diablo Stadium,140,Texas Rangers,TEX,6.0,True,108,Los Angeles Angels,LAA,0.0,False,False
831783,2026-02-23,2026-02-23T20:10:00+00:00,2026-02-23 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Peoria Stadium,158,Milwaukee Brewers,MIL,5.0,False,135,San Diego Padres,SD,7.0,True,True
831912,2026-02-23,2026-02-23T20:10:00+00:00,2026-02-23 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Salt River Fields at Talking Stick,145,Chicago White Sox,CWS,4.0,False,115,Colorado Rockies,COL,5.0,True,True
831483,2026-02-23,2026-02-23T23:05:00+00:00,2026-02-23 11:05 PM UTC,2026,Final,Final,Final,N,night,1.0,Spring Training,CACTI Park of the Palm Beaches,143,Philadelphia Phillies,PHI,5.0,,120,Washington Nationals,WSH,5.0,,
831534,2026-02-24,2026-02-24T18:05:00+00:00,2026-02-24 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,JetBlue Park,134,Pittsburgh Pirates,PIT,16.0,True,111,Boston Red Sox,BOS,7.0,False,False
831594,2026-02-24,2026-02-24T18:05:00+00:00,2026-02-24 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,CoolToday Park,116,Detroit Tigers,DET,1.0,False,144,Atlanta Braves,ATL,8.0,True,True
831650,2026-02-24,2026-02-24T18:05:00+00:00,2026-02-24 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Charlotte Sports Park,142,Minnesota Twins,MIN,1.0,False,139,Tampa Bay Rays,TB,12.0,True,True
831651,2026-02-24,2026-02-24T18:05:00+00:00,2026-02-24 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Lee Health Sports Complex,110,Baltimore Orioles,BAL,10.0,True,142,Minnesota Twins,MIN,5.0,False,False
831649,2026-02-24,2026-02-24T18:07:00+00:00,2026-02-24 06:07 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,TD Ballpark,147,New York Yankees,NYY,8.0,True,141,Toronto Blue Jays,TOR,7.0,False,False
831489,2026-02-24,2026-02-24T18:10:00+00:00,2026-02-24 06:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Roger Dean Chevrolet Stadium,143,Philadelphia Phillies,PHI,1.0,False,146,Miami Marlins,MIA,6.0,True,True
831593,2026-02-24,2026-02-24T18:10:00+00:00,2026-02-24 06:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Clover Park,117,Houston Astros,HOU,6.0,,121,New York Mets,NYM,6.0,,
831781,2026-02-24,2026-02-24T20:05:00+00:00,2026-02-24 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Sloan Park,135,San Diego Padres,SD,5.0,False,112,Chicago Cubs,CHC,6.0,True,True
831797,2026-02-24,2026-02-24T20:05:00+00:00,2026-02-24 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Hohokam Stadium,158,Milwaukee Brewers,MIL,10.0,True,133,Athletics,ATH,0.0,False,False
831847,2026-02-24,2026-02-24T20:05:00+00:00,2026-02-24 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Goodyear Ballpark,118,Kansas City Royals,KC,4.0,False,113,Cincinnati Reds,CIN,5.0,True,True
831876,2026-02-24,2026-02-24T20:05:00+00:00,2026-02-24 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Camelback Ranch,114,Cleveland Guardians,CLE,3.0,False,119,Los Angeles Dodgers,LAD,11.0,True,True
831951,2026-02-24,2026-02-24T20:05:00+00:00,2026-02-24 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Surprise Stadium,109,Arizona Diamondbacks,AZ,6.0,True,140,Texas Rangers,TEX,4.0,False,False
831825,2026-02-24,2026-02-24T20:10:00+00:00,2026-02-24 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Salt River Fields at Talking Stick,108,Los Angeles Angels,LAA,5.0,False,115,Colorado Rockies,COL,7.0,True,True
831906,2026-02-24,2026-02-24T20:10:00+00:00,2026-02-24 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Peoria Stadium,145,Chicago White Sox,CWS,12.0,True,136,Seattle Mariners,SEA,10.0,False,False
832060,2026-02-24,2026-02-24T20:10:00+00:00,2026-02-24 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Tempe Diablo Stadium,137,San Francisco Giants,SF,4.0,True,108,Los Angeles Angels,LAA,1.0,False,False
831491,2026-02-24,2026-02-24T23:05:00+00:00,2026-02-24 11:05 PM UTC,2026,Final,Final,Final,N,night,1.0,Spring Training,CACTI Park of the Palm Beaches,138,St. Louis Cardinals,STL,1.0,False,120,Washington Nationals,WSH,6.0,True,True
831490,2026-02-25,2026-02-25T18:05:00+00:00,2026-02-25 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,CoolToday Park,134,Pittsburgh Pirates,PIT,1.0,False,144,Atlanta Braves,ATL,3.0,True,True
831591,2026-02-25,2026-02-25T18:05:00+00:00,2026-02-25 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,BayCare Ballpark,116,Detroit Tigers,DET,3.0,False,143,Philadelphia Phillies,PHI,5.0,True,True
831645,2026-02-25,2026-02-25T18:05:00+00:00,2026-02-25 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Lee Health Sports Complex,111,Boston Red Sox,BOS,5.0,True,142,Minnesota Twins,MIN,3.0,False,False
831647,2026-02-25,2026-02-25T18:05:00+00:00,2026-02-25 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Publix Field at Joker Marchant Stadium,141,Toronto Blue Jays,TOR,4.0,,116,Detroit Tigers,DET,4.0,,
831653,2026-02-25,2026-02-25T18:05:00+00:00,2026-02-25 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Ed Smith Stadium,139,Tampa Bay Rays,TB,3.0,False,110,Baltimore Orioles,BAL,4.0,True,True
831488,2026-02-25,2026-02-25T18:10:00+00:00,2026-02-25 06:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Clover Park,138,St. Louis Cardinals,STL,6.0,True,121,New York Mets,NYM,0.0,False,False
831584,2026-02-25,2026-02-25T18:10:00+00:00,2026-02-25 06:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Roger Dean Chevrolet Stadium,117,Houston Astros,HOU,4.0,True,146,Miami Marlins,MIA,1.0,False,False
831730,2026-02-25,2026-02-25T20:05:00+00:00,2026-02-25 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Goodyear Ballpark,140,Texas Rangers,TEX,11.0,True,114,Cleveland Guardians,CLE,4.0,False,False
831741,2026-02-25,2026-02-25T20:05:00+00:00,2026-02-25 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Surprise Stadium,136,Seattle Mariners,SEA,8.0,,118,Kansas City Royals,KC,8.0,,
831870,2026-02-25,2026-02-25T20:05:00+00:00,2026-02-25 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Sloan Park,115,Colorado Rockies,COL,14.0,True,112,Chicago Cubs,CHC,7.0,False,False
831901,2026-02-25,2026-02-25T20:05:00+00:00,2026-02-25 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Camelback Ranch,113,Cincinnati Reds,CIN,3.0,True,145,Chicago White Sox,CWS,2.0,False,False
831753,2026-02-25,2026-02-25T20:10:00+00:00,2026-02-25 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,American Family Fields of Phoenix,137,San Francisco Giants,SF,12.0,False,158,Milwaukee Brewers,MIL,13.0,True,True
831815,2026-02-25,2026-02-25T20:10:00+00:00,2026-02-25 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Salt River Fields at Talking Stick,119,Los Angeles Dodgers,LAD,10.0,True,109,Arizona Diamondbacks,AZ,7.0,False,False
831819,2026-02-25,2026-02-25T20:10:00+00:00,2026-02-25 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Peoria Stadium,108,Los Angeles Angels,LAA,3.0,False,135,San Diego Padres,SD,7.0,True,True
831538,2026-02-25,2026-02-25T23:35:00+00:00,2026-02-25 11:35 PM UTC,2026,Final,Final,Final,N,night,1.0,Spring Training,George M. Steinbrenner Field,120,Washington Nationals,WSH,0.0,False,147,New York Yankees,NYY,7.0,True,True
831487,2026-02-26,2026-02-26T18:05:00+00:00,2026-02-26 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,BayCare Ballpark,120,Washington Nationals,WSH,3.0,False,143,Philadelphia Phillies,PHI,7.0,True,True
831535,2026-02-26,2026-02-26T18:05:00+00:00,2026-02-26 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,CACTI Park of the Palm Beaches,121,New York Mets,NYM,5.0,True,117,Houston Astros,HOU,0.0,False,False
831536,2026-02-26,2026-02-26T18:05:00+00:00,2026-02-26 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,George M. Steinbrenner Field,144,Atlanta Braves,ATL,3.0,False,147,New York Yankees,NYY,7.0,True,True
831589,2026-02-26,2026-02-26T18:05:00+00:00,2026-02-26 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Roger Dean Chevrolet Stadium,117,Houston Astros,HOU,4.0,False,138,St. Louis Cardinals,STL,9.0,True,True
831590,2026-02-26,2026-02-26T18:05:00+00:00,2026-02-26 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,LECOM Park,142,Minnesota Twins,MIN,4.0,False,134,Pittsburgh Pirates,PIT,6.0,True,True
831643,2026-02-26,2026-02-26T18:05:00+00:00,2026-02-26 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,JetBlue Park,139,Tampa Bay Rays,TB,5.0,False,111,Boston Red Sox,BOS,7.0,True,True
831644,2026-02-26,2026-02-26T18:05:00+00:00,2026-02-26 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Ed Smith Stadium,116,Detroit Tigers,DET,5.0,False,110,Baltimore Orioles,BAL,6.0,True,True
831541,2026-02-26,2026-02-26T18:07:00+00:00,2026-02-26 06:07 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,TD Ballpark,146,Miami Marlins,MIA,8.0,True,141,Toronto Blue Jays,TOR,7.0,False,False
831736,2026-02-26,2026-02-26T20:05:00+00:00,2026-02-26 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Hohokam Stadium,140,Texas Rangers,TEX,3.0,False,133,Athletics,ATH,7.0,True,True
831773,2026-02-26,2026-02-26T20:05:00+00:00,2026-02-26 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Goodyear Ballpark,135,San Diego Padres,SD,10.0,False,113,Cincinnati Reds,CIN,11.0,True,True
831788,2026-02-26,2026-02-26T20:05:00+00:00,2026-02-26 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Surprise Stadium,158,Milwaukee Brewers,MIL,5.0,True,140,Texas Rangers,TEX,1.0,False,False
831862,2026-02-26,2026-02-26T20:05:00+00:00,2026-02-26 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Scottsdale Stadium,115,Colorado Rockies,COL,11.0,True,137,San Francisco Giants,SF,3.0,False,False
831911,2026-02-26,2026-02-26T20:05:00+00:00,2026-02-26 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Camelback Ranch,145,Chicago White Sox,CWS,6.0,False,119,Los Angeles Dodgers,LAD,7.0,True,True
831843,2026-02-26,2026-02-26T20:10:00+00:00,2026-02-26 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Salt River Fields at Talking Stick,118,Kansas City Royals,KC,10.0,False,109,Arizona Diamondbacks,AZ,13.0,True,True
831875,2026-02-26,2026-02-26T20:10:00+00:00,2026-02-26 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Peoria Stadium,114,Cleveland Guardians,CLE,7.0,False,136,Seattle Mariners,SEA,8.0,True,True
831926,2026-02-26,2026-02-26T20:10:00+00:00,2026-02-26 08:10 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Tempe Diablo Stadium,112,Chicago Cubs,CHC,4.0,False,108,Los Angeles Angels,LAA,5.0,True,True
831482,2026-02-27,2026-02-27T18:05:00+00:00,2026-02-27 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Roger Dean Chevrolet Stadium,121,New York Mets,NYM,14.0,True,138,St. Louis Cardinals,STL,3.0,False,False
831486,2026-02-27,2026-02-27T18:05:00+00:00,2026-02-27 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,BayCare Ballpark,146,Miami Marlins,MIA,2.0,False,143,Philadelphia Phillies,PHI,10.0,True,True
831528,2026-02-27,2026-02-27T18:05:00+00:00,2026-02-27 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Publix Field at Joker Marchant Stadium,143,Philadelphia Phillies,PHI,8.0,False,116,Detroit Tigers,DET,16.0,True,True
831587,2026-02-27,2026-02-27T18:05:00+00:00,2026-02-27 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,LECOM Park,110,Baltimore Orioles,BAL,1.0,False,134,Pittsburgh Pirates,PIT,6.0,True,True
831588,2026-02-27,2026-02-27T18:05:00+00:00,2026-02-27 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,CoolToday Park,111,Boston Red Sox,BOS,8.0,False,144,Atlanta Braves,ATL,15.0,True,True
831646,2026-02-27,2026-02-27T18:05:00+00:00,2026-02-27 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Charlotte Sports Park,141,Toronto Blue Jays,TOR,5.0,False,139,Tampa Bay Rays,TB,6.0,True,True
831648,2026-02-27,2026-02-27T18:05:00+00:00,2026-02-27 06:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Lee Health Sports Complex,147,New York Yankees,NYY,17.0,True,142,Minnesota Twins,MIN,5.0,False,False
831729,2026-02-27,2026-02-27T20:05:00+00:00,2026-02-27 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Camelback Ranch,140,Texas Rangers,TEX,1.0,False,145,Chicago White Sox,CWS,3.0,True,True
831805,2026-02-27,2026-02-27T20:05:00+00:00,2026-02-27 08:05 PM UTC,2026,Final,Final,Final,N,day,1.0,Spring Training,Scottsdale Stadium,119,Los Angeles Dodgers,LAD,4.0,False,137,San Francisco Giants,SF,12.0,True,True
